1533000000.00	-11.49
1534000000.00	-11.53
1535000000.00	-11.58
1536000000.00	-11.63
1537000000.00	-11.68
1538000000.00	-11.73
1539000000.00	-11.78
1540000000.00	-11.84
1541000000.00	-11.90
1542000000.00	-11.96
1543000000.00	-12.02
1544000000.00	-12.08
1545000000.00	-12.15
1546000000.00	-12.21
1547000000.00	-12.28
1548000000.00	-12.35
1549000000.00	-12.43
1550000000.00	-12.50
1551000000.00	-12.58
1552000000.00	-12.66
1553000000.00	-12.74
1554000000.00	-12.82
1555000000.00	-12.91
1556000000.00	-12.99
1557000000.00	-13.08
1558000000.00	-13.17
1559000000.00	-13.27
1560000000.00	-13.36
1561000000.00	-13.46
1562000000.00	-13.55
1563000000.00	-13.66
1564000000.00	-13.76
1565000000.00	-13.86
1566000000.00	-13.97
1567000000.00	-14.08
1568000000.00	-14.18
1569000000.00	-14.30
1570000000.00	-14.41
1571000000.00	-14.52
1572000000.00	-14.64
1573000000.00	-14.75
1574000000.00	-14.87
1575000000.00	-14.99
1576000000.00	-15.11
1577000000.00	-15.23
1578000000.00	-15.35
1579000000.00	-15.47
1580000000.00	-15.59
1581000000.00	-15.72
1582000000.00	-15.84
1583000000.00	-15.96
1584000000.00	-16.08
1585000000.00	-16.20
1586000000.00	-16.32
1587000000.00	-16.43
1588000000.00	-16.55
1589000000.00	-16.66
1590000000.00	-16.77
1591000000.00	-16.87
1592000000.00	-16.97
1593000000.00	-17.07
1594000000.00	-17.16
1595000000.00	-17.24
1596000000.00	-17.32
1597000000.00	-17.40
1598000000.00	-17.46
1599000000.00	-17.52
1600000000.00	-17.58
1601000000.00	-17.62
1602000000.00	-17.66
1603000000.00	-17.68
1604000000.00	-17.70
1605000000.00	-17.71
1606000000.00	-17.71
1607000000.00	-17.70
1608000000.00	-17.68
1609000000.00	-17.65
1610000000.00	-17.61
1611000000.00	-17.57
1612000000.00	-17.51
1613000000.00	-17.45
1614000000.00	-17.38
1615000000.00	-17.30
1616000000.00	-17.21
1617000000.00	-17.13
1618000000.00	-17.03
1619000000.00	-16.93
1620000000.00	-16.82
1621000000.00	-16.70
1622000000.00	-16.59
1623000000.00	-16.47
1624000000.00	-16.35
1625000000.00	-16.22
1626000000.00	-16.09
1627000000.00	-15.96
1628000000.00	-15.83
1629000000.00	-15.70
1630000000.00	-15.56
1631000000.00	-15.43
1632000000.00	-15.29
1633000000.00	-15.16
1634000000.00	-15.02
1635000000.00	-14.89
1636000000.00	-14.76
1637000000.00	-14.62
1638000000.00	-14.49
1639000000.00	-14.36
1640000000.00	-14.23
1641000000.00	-14.10
1642000000.00	-13.97
1643000000.00	-13.85
1644000000.00	-13.72
1645000000.00	-13.60
1646000000.00	-13.47
1647000000.00	-13.35
1648000000.00	-13.23
1649000000.00	-13.12
1650000000.00	-13.00
1651000000.00	-12.89
1652000000.00	-12.78
1653000000.00	-12.67
1654000000.00	-12.56
1655000000.00	-12.45
1656000000.00	-12.35
1657000000.00	-12.24
1658000000.00	-12.14
1659000000.00	-12.04
1660000000.00	-11.94
1661000000.00	-11.85
1662000000.00	-11.75
1663000000.00	-11.66
1664000000.00	-11.57
1665000000.00	-11.48
1666000000.00	-11.39
1667000000.00	-11.31
1668000000.00	-11.22
1669000000.00	-11.14
1670000000.00	-11.06
1671000000.00	-10.98
1672000000.00	-10.90
1673000000.00	-10.82
1674000000.00	-10.75
1675000000.00	-10.67
1676000000.00	-10.60
1677000000.00	-10.53
1678000000.00	-10.46
1679000000.00	-10.39
1680000000.00	-10.33
1681000000.00	-10.26
1682000000.00	-10.20
1683000000.00	-10.14
1684000000.00	-10.08
1685000000.00	-10.02
1686000000.00	-9.96
1687000000.00	-9.90
1688000000.00	-9.84
1689000000.00	-9.79
1690000000.00	-9.73
1691000000.00	-9.68
1692000000.00	-9.63
1693000000.00	-9.58
1694000000.00	-9.53
1695000000.00	-9.48
1696000000.00	-9.43
1697000000.00	-9.39
1698000000.00	-9.34
1699000000.00	-9.30
1700000000.00	-9.25
1701000000.00	-9.21
1702000000.00	-9.17
1703000000.00	-9.13
1704000000.00	-9.09
1705000000.00	-9.05
1706000000.00	-9.01
1707000000.00	-8.97
1708000000.00	-8.93
1709000000.00	-8.89
1710000000.00	-8.86
1711000000.00	-8.82
1712000000.00	-8.79
1713000000.00	-8.75
1714000000.00	-8.72
1715000000.00	-8.68
1716000000.00	-8.65
1717000000.00	-8.61
1718000000.00	-8.58
1719000000.00	-8.55
1720000000.00	-8.52
1721000000.00	-8.49
1722000000.00	-8.46
1723000000.00	-8.43
1724000000.00	-8.40
1725000000.00	-8.37
1726000000.00	-8.35
1727000000.00	-8.33
1728000000.00	-8.30
1729000000.00	-8.29
1730000000.00	-8.27
1731000000.00	-8.26
1732000000.00	-8.25
1733000000.00	-8.24
1734000000.00	-8.23
1735000000.00	-8.23
1736000000.00	-8.23
1737000000.00	-8.23
1738000000.00	-8.24
1739000000.00	-8.24
1740000000.00	-8.25
1741000000.00	-8.27
1742000000.00	-8.28
1743000000.00	-8.30
1744000000.00	-8.31
1745000000.00	-8.33
1746000000.00	-8.36
1747000000.00	-8.38
1748000000.00	-8.40
1749000000.00	-8.43
1750000000.00	-8.46
1751000000.00	-8.49
1752000000.00	-8.52
1753000000.00	-8.55
1754000000.00	-8.58
1755000000.00	-8.62
1756000000.00	-8.66
1757000000.00	-8.69
1758000000.00	-8.73
1759000000.00	-8.77
1760000000.00	-8.81
1761000000.00	-8.85
1762000000.00	-8.90
1763000000.00	-8.94
1764000000.00	-8.99
1765000000.00	-9.04
1766000000.00	-9.09
1767000000.00	-9.14
1768000000.00	-9.19
1769000000.00	-9.25
1770000000.00	-9.30
1771000000.00	-9.36
1772000000.00	-9.43
1773000000.00	-9.49
1774000000.00	-9.56
1775000000.00	-9.63
1776000000.00	-9.71
1777000000.00	-9.79
1778000000.00	-9.88
1779000000.00	-9.97
1780000000.00	-10.07
1781000000.00	-10.18
1782000000.00	-10.29
1783000000.00	-10.42
1784000000.00	-10.55
1785000000.00	-10.69
1786000000.00	-10.84
1787000000.00	-11.01
1788000000.00	-11.18
1789000000.00	-11.37
1790000000.00	-11.56
1791000000.00	-11.77
1792000000.00	-11.98
1793000000.00	-12.21
1794000000.00	-12.44
1795000000.00	-12.69
1796000000.00	-12.93
1797000000.00	-13.19
1798000000.00	-13.45
1799000000.00	-13.72
1800000000.00	-13.99
1801000000.00	-14.27
1802000000.00	-14.56
1803000000.00	-14.85
1804000000.00	-15.14
1805000000.00	-15.45
1806000000.00	-15.76
1807000000.00	-16.08
1808000000.00	-16.41
1809000000.00	-16.75
1810000000.00	-17.10
1811000000.00	-17.46
1812000000.00	-17.84
1813000000.00	-18.24
1814000000.00	-18.65
1815000000.00	-19.09
1816000000.00	-19.54
1817000000.00	-20.03
1818000000.00	-20.54
1819000000.00	-21.08
1820000000.00	-21.66
1821000000.00	-22.28
1822000000.00	-22.95
1823000000.00	-23.67
1824000000.00	-24.46
1825000000.00	-25.32
1826000000.00	-26.29
1827000000.00	-28.31
1828000000.00	-28.25
1829000000.00	-29.49
1830000000.00	-30.74
1831000000.00	-31.92
1832000000.00	-32.83
1833000000.00	-33.18
1834000000.00	-32.82
1835000000.00	-31.89
1836000000.00	-30.67
1837000000.00	-29.39
1838000000.00	-28.14
1839000000.00	-26.98
1840000000.00	-25.91
1841000000.00	-24.93
1842000000.00	-24.03
1843000000.00	-23.20
1844000000.00	-22.43
1845000000.00	-21.72
1846000000.00	-21.05
1847000000.00	-20.43
1848000000.00	-19.85
1849000000.00	-19.30
1850000000.00	-18.78
1851000000.00	-18.28
1852000000.00	-17.82
1853000000.00	-17.37
1854000000.00	-16.95
1855000000.00	-16.54
1856000000.00	-16.16
1857000000.00	-15.78
1858000000.00	-15.43
1859000000.00	-15.09
1860000000.00	-14.76
1861000000.00	-14.44
1862000000.00	-14.13
1863000000.00	-13.84
1864000000.00	-13.56
1865000000.00	-13.28
1866000000.00	-13.01
1867000000.00	-12.76
1868000000.00	-12.51
1869000000.00	-12.27
1870000000.00	-12.03
1871000000.00	-11.81
1872000000.00	-11.59
1873000000.00	-11.37
1874000000.00	-11.17
1875000000.00	-10.96
1876000000.00	-10.77
1877000000.00	-10.58
1878000000.00	-10.39
1879000000.00	-10.21
1880000000.00	-10.04
1881000000.00	-9.87
1882000000.00	-9.70
1883000000.00	-9.54
1884000000.00	-9.38
1885000000.00	-9.23
1886000000.00	-9.08
1887000000.00	-8.93
1888000000.00	-8.79
1889000000.00	-8.65
1890000000.00	-8.52
1891000000.00	-8.38
1892000000.00	-8.26
1893000000.00	-8.13
1894000000.00	-8.01
1895000000.00	-7.89
1896000000.00	-7.77
1897000000.00	-7.66
1898000000.00	-7.55
1899000000.00	-7.44
1900000000.00	-7.33
